_id,comment,score.neg,score.neu,score.pos,score.compound,sentiment
67c3bfd6b702a263cd40cc8a,"God knows<br>I am reincarnated<br>I was stargazin&#39;<br>Life goes on, I need all my babies (gyah, gyah)<br>Woke up lookin&#39; for the broccoli<br>High-key, keep a horn on me, that Kamasi<br>IP, ownership, the blueprint is by me<br>Mr. Get Off, I get off at my feet<br>When I hear music, it makes me dance<br>You got the music, now is your chance<br>A yee nigga couldn&#39;t try me in the tri-state<br>Buddy pass, bet I get him splashed &#39;til he hydrated<br>Bounce out, know he spook town, eyes dilated<br>I got the money and the power both gyratin&#39;<br>I feel good, get the fuck out my face<br>Look good, but shе don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br>What the fuck?<br>I got hits, I got bucks, I got new paper cuts<br>I got friends, I got foes, but they all sitting ducks<br>Hit his turf and get crackin&#39;, double back like a deluxe<br>50 deep, but it ain&#39;t deep enough<br>Fuck a plea, there he go, beat him up<br>Fallin&#39; from my money tree, and it grow throughout the months<br>Spit a loogie at the camera, speed off, yeah, it&#39;s us<br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (mm, mm), squabble up (mm, mm)<br>Squabble up (mm, mm), squabble up<br>Hol&#39; up (hol&#39; up)<br>Where you from? (Where you from?)<br>My bitch (my bitch)<br>I&#39;m finna go dumb (finna go dumb)<br>Sideways (sideways)<br>Bunk skunk (bunk skunk)<br>Fever (fever)<br>I&#39;m on one (I&#39;m on one)<br>Thunk, thunk, thunk, thunk, thunk, baby rockin&#39; it<br>Quid pro quo, what you want? &#39;Cause I&#39;m watchin&#39; it<br>Work on the floor, let me know if you clockin&#39; it<br>Brodie won&#39;t go, but I know that he poppin&#39; it<br>It was woof tickets on sale &#39;til I silenced it<br>Pipe down, young, these some whole other politics<br>Bitch with him and some bitch in him, that&#39;s a lot of bitch<br>Don&#39;t hit him, he got kids with him, my apologies<br>Ghetto child, it was Black &amp; Milds with the Smirnoff<br>Yeehaw, we outside, whoadie &#39;bout to kill him off<br>Blaps on blaps, it&#39;s a fact, this a brick of raw<br>Tell me, why the fuck you niggas rap if it&#39;s fictional?<br>Tell me, why the fuck you niggas fed if you criminal?<br>&quot;Hey Dot, can I get a drop?&quot; I&#39;m like, &quot;Nigga, nah&quot;<br>Ace boon coon from the Westside to Senegal<br>It&#39;s a full moon, let the wolves out, I been a dog (ah)<br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (mm, mm), squabble up (mm, mm)<br>Squabble up (mm, mm), squabble up",0.125,0.803,0.072,-0.9866,Negative
67c3bfd6b702a263cd40cc8b,Fire,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40cc8c,Fire🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc8d,Glad he sampled Debbie Deb when i hear music freestyle track she’s obviously great and he’s using her music beat and voice on this I’m freestyle for life,0,0.687,0.313,0.8591,Positive
67c3bfd6b702a263cd40cc8e,Broccoli🥦,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc8f,❤❤❤❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc90,Bro really teased his song in official video in not like us,0.315,0.685,0,-0.5578,Negative
67c3bfd6b702a263cd40cc91,I m so fucking happy,0,0.319,0.681,0.6453,Positive
67c3bfd6b702a263cd40cc92,“Don’t hit him he got kids wit him my apologies “ 🔥 🔥 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc93,Kendrick shown up and out at superbowl in Nola 🎉.,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc94,Not like us,0.513,0.487,0,-0.2755,Negative
67c3bfd6b702a263cd40cc95,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=446"">7:26</a> a. m.",0,1,0,0,Neutral
67c3bfd6b702a263cd40cc96,This si good,0,0.408,0.592,0.4404,Positive
67c3bfd6b702a263cd40cc97,👌🤟🤘👏,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc98,Did u guys watch the Super Bowl,0,0.562,0.438,0.5994,Positive
67c3bfd6b702a263cd40cc99,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=8"">0:08</a> go car",0,1,0,0,Neutral
67c3bfd6b702a263cd40cc9a,&quot; woke up lookin for that brocoli&quot; 🗣🗣🗣🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc9b,I’m a big fan of this one sendrick,0,0.723,0.277,0.3182,Positive
67c3bfd6b702a263cd40cc9c,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=29"">0:29</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40cc9d,Fire,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40cc9e,🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cc9f,@ Kendrick Lamar Drake won. Stop hiding behind pdfs friends you have. Why don’t you call your friends out??,0.159,0.47,0.371,0.782,Positive
67c3bfd6b702a263cd40cca0,Feels illegal to be a white man bumping this<br><br>Fucking love Kendrick,0.228,0.506,0.266,0.1531,Positive
67c3bfd6b702a263cd40cca1,🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40cca2,(H h u bbhbb<br>Jelr&amp;bno. No,0.524,0.476,0,-0.296,Negative
67c3bfd6b702a263cd40cca3,W rap :&gt; 🌟,0,1,0,0,Neutral
67c3bfd6b702a263cd40cca4,🤵‍♂️🤵‍♀️⚰️🔫🤵👌,0,1,0,0,Neutral
67c3bfd6b702a263cd40cca5,"I love you, Kendrick Lamar",0,0.417,0.583,0.6369,Positive
67c3bfd6b702a263cd40cca6,W song,0,1,0,0,Neutral
67c3bfd6b702a263cd40cca7,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=35"">0:35</a> good",0,0.408,0.592,0.4404,Positive
67c3bfd6b702a263cd40cca8,🎉🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40cca9,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=6"">0:06</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccaa,The song burns 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccab,Yooo @kendricklamar lemme hop on a beat with u to diss drake,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccac,BRO🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccad,I like your song and I want to song with you okay,0,0.551,0.449,0.5719,Positive
67c3bfd6b702a263cd40ccae,Almost 10 million views 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccaf,THIS SHIT IS GARBAGE 😂,0.545,0.455,0,-0.5574,Negative
67c3bfd6b702a263cd40ccb0,비트보소?,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccb1,Finally a new jam that&#39;s worth listening too. I&#39;m in my mid 40&#39;s getting crunk to it. Dope beat. I&#39;m digging it.,0,0.913,0.087,0.2263,Positive
67c3bfd6b702a263cd40ccb2,I love 💕 kendrick lamar ❤❤❤,0,0.417,0.583,0.6369,Positive
67c3bfd6b702a263cd40ccb3,Listen to the words. Kendrick is so gimmicky. He’s signed to a Jew that’s signed to another jew. Do some research. They own him. LISTEN TO THE WORDS.,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccb4,Who is watching 2025😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccb5,😮 sht hard🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccb6,How’s this only have 9 million hits? I’m confused …,0.247,0.753,0,-0.3182,Negative
67c3bfd6b702a263cd40ccb7,Yo,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccb8,He is to good,0,0.508,0.492,0.4404,Positive
67c3bfd6b702a263cd40ccb9,"Reincarnated, I was stargazing hits hard💀💀",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccba,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=9"">0:09</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccbb,❤,0,0,0,0,Neutral
67c3bfd6b702a263cd40ccbc,Bro this is so good 💯,0,0.517,0.483,0.5777,Positive
67c3bfd6b702a263cd40ccbd,Squabble is a funny word out of context,0,0.674,0.326,0.4404,Positive
67c3bfd6b702a263cd40ccbe,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=139"">2:19</a> is hard",0.318,0.682,0,-0.1027,Negative
67c3bfd6b702a263cd40ccbf,It says call 911,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc0,Love it ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40ccc1,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=39"">0:39</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc2,YAY s,0,0,1,0.5267,Positive
67c3bfd6b702a263cd40ccc3,😊😊😊😊❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc4,Why does Kendrick just hit different?,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc5,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc6,I feel good get tf out my faaaccee,0,0.674,0.326,0.4404,Positive
67c3bfd6b702a263cd40ccc7,The bass in this track is quite satisfying,0,0.68,0.32,0.5095,Positive
67c3bfd6b702a263cd40ccc8,❤❤🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccc9,Love this song,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40ccca,Heyyy Kendrick Lamar ateeeeeeee😂😂😂😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40cccb,Heyyy Kendrick Lamar ateeeeeeee😂😂😂😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40cccc,✊🏾👌🏽💪🏽👏🏽🫵🏾❤️🦍🗣️🥷🏼💥🇲🇫,0,1,0,0,Neutral
67c3bfd6b702a263cd40cccd,🥰🥰🥰🥰🥰,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccce,Get it,0,1,0,0,Neutral
67c3bfd6b702a263cd40cccf,Hey,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccd0,Kendrick freestyling  over freestyle music...Oop...oop...tip drill...twerk dat ass 💃🏾💃🏾💃🏾💃🏾🎤💯,0.287,0.574,0.139,-0.4215,Negative
67c3bfd6b702a263cd40ccd1,do people actually like this song or is it something i dont get,0,0.815,0.185,0.3612,Positive
67c3bfd6b702a263cd40ccd2,"Intro: Kendrick Lamar]<br>God knows<br>I am reincarnated<br>I was stargazin&#39;<br>Life goes on, I need all my babies (Gyah, gyah)<br><br>[Verse 1: Kendrick Lamar &amp; Debbie Deb]<br>Woke up lookin&#39; for the broccoli<br>High-key, keep a horn on me, that Kamasi<br>IP, ownership, the blueprint is by me<br>Mr. Get Off, I get off and mop feet<br>When I hear music, it makes me dance<br>You got the music, now is your chance<br>A yee nigga couldn&#39;t try me in the tri-state<br>Buddy pass, bet I get him splashed &#39;til he hydrated<br>Bounce out, know he spook town, eyes dilated<br>I got the money and the power both gyratin&#39;<br><br><br>[Chorus: Kendrick Lamar]<br>I feel good, get the fuck out my face<br>Look good, but shе don&#39;t got no taste<br>I walk in, walked out with the safе<br>Mando, let me know what the play<br><br>[Verse 2: Kendrick Lamar]<br>What the fuck?<br>I got hits, I got bucks, I got new paper cuts<br>I got friends, I got foes, but they all sitting ducks<br>Hit his turf and get crackin&#39;, double back like a deluxe<br>Fifty deep, but it ain&#39;t deep enough<br>Fuck a plea, there he go, beat him up<br>Fallin&#39; from a money tree and it grow throughout the months<br>Spit a loogie at the camera, speed off, yeah, it&#39;s us<br><br>[Chorus: Kendrick Lamar]<br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br><br>[Post-Chorus: Kendrick Lamar]<br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (Mm, mm), squabble up (Mm, mm)<br>Squabble up (Mm, mm), squabble up<br><br>[Bridge: Kendrick Lamar]<br>Hol&#39; up (Hol&#39; up)<br>Where you from? (Where you from?)<br>Bye, bitch (Bye, bitch)<br>I&#39;m finna go dumb (Finna go dumb)<br>Sideways (Sideways)<br>Bunk skunk (Bunk skunk)<br>Fever (Fever)<br>I&#39;m on one (I&#39;m on one)<br><br>[Verse 3: Kendrick Lamar]<br>Thunk, thunk, thunk, thunk, thunk, baby rockin&#39; it<br>Quid pro quo, what you want? &#39;Cause I&#39;m watchin&#39; it<br>Work on the floor, let me know if you clockin&#39; it<br>Brodie won&#39;t go, but I know that he poppin&#39; it<br>It was woof tickets on sale &#39;til I silenced it<br>Pipe down, young, these some whole other politics<br>Bitch with him and some bitch in him, that&#39;s a lot of bitch<br>Don&#39;t hit him, he got kids with him, my apologies<br>Ghetto child, it was Blacky Milds with the Smirnoff<br>Yeehaw, we outside, whoadie &#39;bout to kill him off<br>Blaps on blaps, it&#39;s a fact, this a brick of raw<br>Tell me why the fuck you niggas rap if it&#39;s fictional?<br>Tell me why the fuck you niggas fed if you criminal?<br>&quot;Ayy, Dot, can I get a drop?&quot; I&#39;m like, &quot;Nigga, nah&quot;<br>Ace boon coon from the Westside to Senegal<br>It&#39;s a full moon, let the wolves out, I been a dog (Ah)<br><br>[Chorus: Kendrick Lamar]<br>I feel good, get the fuck out my face<br>Look good, but she don&#39;t got no taste<br>I walk in, walked out with the safe<br>Mando, let me know what the play<br><br>[Post-Chorus: Kendrick Lamar]<br>Squabble up, squabble up<br>Squabble up, squabble up<br>Squabble up (Mm, mm), squabble up (Mm, mm)<br>Squabble up (Mm, mm), squabble up",0.119,0.815,0.066,-0.9872,Negative
67c3bfd6b702a263cd40ccd3,Check Out My Music On My Page I Use To Be apart Of &quot;Death Row Records&quot; !!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccd4,The only way I could do that was if you had to do a little more work,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccd5,Envisioning 2011 kendrick spitting this makes it so much more fire for some reason ☠️,0.174,0.826,0,-0.4509,Negative
67c3bfd6b702a263cd40ccd6,Love this song! Somethin&#39; about Kendricks music that makes ya wanna move!!,0,0.684,0.316,0.7249,Positive
67c3bfd6b702a263cd40ccd7,my fav song,0,0.4,0.6,0.4588,Positive
67c3bfd6b702a263cd40ccd8,The 76,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccd9,Makes me think of not like us but upgradedid,0.163,0.837,0,-0.1419,Negative
67c3bfd6b702a263cd40ccda,😍🤩,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccdb,"Quem é funkeiro da antiga aqui do RJ, reconheceu essa voz",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccdc,DUDE THE FIRST 2 SECONDS INTO THE SONG I KNOW : OH THIS IS GOOD.,0,0.791,0.209,0.4404,Positive
67c3bfd6b702a263cd40ccdd,honestly its  good song but the sample carried it,0,0.639,0.361,0.4497,Positive
67c3bfd6b702a263cd40ccde,The 5 Best Selling Rappers Globally for 2024 👀<br><br>1. Drake<br>2. Eminem<br>3. Kendrick Lamar<br>4. Travis Scott<br>5. Kanye<br><br>Drake number 1 album without dropping an album in 2024 btw 🤣🤣🤣<br><br>(Via IPFI),0,0.814,0.186,0.6705,Positive
67c3bfd6b702a263cd40ccdf,I swear I nigaa,0.545,0.455,0,-0.0516,Negative
67c3bfd6b702a263cd40cce0,😅😮👁👁,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce1,Love it❤,0,0.192,0.808,0.6369,Positive
67c3bfd6b702a263cd40cce2,👍👍👍👍👍👍👍👍👍👍👍👍👍,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce3,Can you help me with a song it my first time.,0,0.769,0.231,0.4019,Positive
67c3bfd6b702a263cd40cce4,MI PANA 6-6,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce5,Drake Spotify Stats<br>Total Streams: 109 Billion <br>Followers: 96.1 Million <br>Monthly Listeners: 77.9 Million <br><br>Kendrick Lamar Spotify Stats<br>Total Streams: 43 Billion <br>Followers: 37.6 Million <br>Monthly Listeners: 100 Million<br>No comparison 😭,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce6,"I am underrated always elevated<br>far from my old me but I stay grounded<br><br>woke up lookin for my tiny<br>Shinin still when the age of 90<br>Honey, be ready so we gettin that money<br>Mr. cool off with humor n humility<br><br>when I smell doobie it makes me calm<br>I know you want too come and get blaze<br><br>I smoke good and pass it to fire<br>Blow it up when u burnt it get high<br>All the problems and struggles, get by<br>smoked it up till u reach the sky<br><br><br>wtf, u a lame<br>u a shame<br>I got money and a thang<br>were not the same<br>if your here for the clout and a fame<br>yeah its over <br>when I drop u the game<br><br><br>then you better go home <br>when i drop the game its ova",0.096,0.752,0.152,0.7227,Positive
67c3bfd6b702a263cd40cce7,Hi,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce8,This song is trash AF,0,1,0,0,Neutral
67c3bfd6b702a263cd40cce9,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/ssIfY7OFG5OykQOpn4CQCw""></a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40ccea,I like this song,0,0.444,0.556,0.3612,Positive
67c3bfd6b702a263cd40cceb,Here after the Superbowl?,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccec,🤔🤔✖️,0,1,0,0,Neutral
67c3bfd6b702a263cd40cced,Og,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccee,fire 🔥,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40ccef,😮,0,0,0,0,Neutral
67c3bfd6b702a263cd40ccf0,vibe nostalgica <br>Brabo,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf1,👁,0,0,0,0,Neutral
67c3bfd6b702a263cd40ccf2,I can&#39;t wait for the concert in Warsaw🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf3,That’s fire,0.706,0.294,0,-0.34,Negative
67c3bfd6b702a263cd40ccf4,Who knows what song derf beyer in is??????,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf5,❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf6,A minor,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf7,Good,0,0,1,0.4404,Positive
67c3bfd6b702a263cd40ccf8,80,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccf9,🔥🔥🔥🔥🔥🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹,0,1,0,0,Neutral
67c3bfd6b702a263cd40ccfa,"Hello Mr. Lamar, I don’t think I could afford your concerts, but do you think you could come to Jersey for a show? 💝 my brother loves remade cars. Looks like a Chevy",0,0.758,0.242,0.8519,Positive
67c3bfd6b702a263cd40ccfb,🎉,0,0,0,0,Neutral
67c3bfd6b702a263cd40ccfc,😅,0,0,0,0,Neutral
67c3bfd6b702a263cd40ccfd,MUSTARDDDDDDD at the superbowl was iconic. Best half time show ive seen 🔥🐐,0,0.741,0.259,0.6369,Positive
67c3bfd6b702a263cd40ccfe,Crazy,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40ccff,amazing album,0,0.208,0.792,0.5859,Positive
67c3bfd6b702a263cd40cd00,Boi🫱 this song way too tuff😎😎,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd01,So tuff😎😎😎,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd02,I love this song so bad,0.384,0.257,0.359,-0.075,Negative
67c3bfd6b702a263cd40cd03,IT MAKES MY DANCE😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd04,Xd xd xd,0,0,1,0.9081,Positive
67c3bfd6b702a263cd40cd05,The sample at the beginning gave a nostalgic feeling,0,0.824,0.176,0.128,Positive
67c3bfd6b702a263cd40cd06,"A remix with NICKI Minaj would be perfect, the beat of the song suits her perfectly.",0,0.622,0.378,0.836,Positive
67c3bfd6b702a263cd40cd07,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=27"">0:27</a> why did he diss yeat?",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd08,Drake got,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd09,Swag,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd0a,Good,0,0,1,0.4404,Positive
67c3bfd6b702a263cd40cd0b,DONT LISTEN TO THE HATER AT HALFTIME,0.318,0.682,0,-0.4215,Negative
67c3bfd6b702a263cd40cd0c,Good morning and happy Sunday everyone ✊🏾,0,0.431,0.569,0.765,Positive
67c3bfd6b702a263cd40cd0d,5 🏆,0,0,0,0,Neutral
67c3bfd6b702a263cd40cd0e,R,0,0,0,0,Neutral
67c3bfd6b702a263cd40cd0f,K-dot🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd10,"🎉<a href=""http://www.youtube.com/results?search_query=%23duhtv"">#duhtv</a> 😂❤",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd11,Who&#39;s here after Wiz sampled this?,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd12,I listen to Kendrick Lamar everyday and this song is one of mine favorite 🎶🎶,0,0.812,0.188,0.4588,Positive
67c3bfd6b702a263cd40cd13,🎶💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾🎶,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd14,❤❤❤❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd15,"Squabble up <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=77"">1:17</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd16,"Squabble up <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=77"">1:17</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd17,"Hit different <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=68"">1:08</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd18,I&#39;m just now realising that kendrick teased this song I&#39;m the music vid for not like us,0.223,0.777,0,-0.5122,Negative
67c3bfd6b702a263cd40cd19,He played this at the Super Bowl kanas vs eagles,0,0.559,0.441,0.743,Positive
67c3bfd6b702a263cd40cd1a,Sus,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd1b,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd1c,Good,0,0,1,0.4404,Positive
67c3bfd6b702a263cd40cd1d,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=39"">0:39</a>In Plain sight hold up just being plain like that and has no taste cringe lol nothing about says purity dont get plain mixed up with purity and  plain is with no flavor its p word but not a p word ok😮🥶👁😂",0.075,0.84,0.085,0.1154,Positive
67c3bfd6b702a263cd40cd1e,🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd1f,Hey Kendrick lamar,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd20,Wow,0,0,1,0.5859,Positive
67c3bfd6b702a263cd40cd21,"Listen up, lil bro (age). Drake definitely took some shots in this hug me track.  Game over, no do-overs, no round twos keep moving forward. There&#39;s nothing else to prove down that lane👊🏽",0.111,0.73,0.159,0.4451,Positive
67c3bfd6b702a263cd40cd22,Were hittin drake with this one💥💥💥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd23,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=83"">1:23</a> 😮",0,1,0,0,Neutral
67c3bfd6b702a263cd40cd24,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd25,Check out my remix of Squabble Up! Love this song,0,0.667,0.333,0.6696,Positive
67c3bfd6b702a263cd40cd26,My walk out song for mma maybe,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd27,✏️ Decribe the vibe,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd28,Nice1,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd29,What,0,1,0,0,Neutral
67c3bfd6b702a263cd40cd2a,Best song released in years ❤ might be a classic in the future,0,0.704,0.296,0.6369,Positive
67c3bfd6b702a263cd40cd2b,❤,0,0,0,0,Neutral
67c3bfd6b702a263cd40cd2c,Sounds like a Jack Harlow Beat,0,0.615,0.385,0.3612,Positive
67c3bfd6b702a263cd40cd2d,that bassline is fucking insane,0.428,0.572,0,-0.4576,Negative
67c3bfd6b702a263cd40cd2e,UP,0,1,0,0,Neutral
